,subject,move,timestamp,marker_0_x,marker_0_y,marker_0_z,marker_11_x,marker_11_y,marker_11_z,marker_12_x,marker_12_y,marker_12_z,marker_13_x,marker_13_y,marker_13_z,marker_14_x,marker_14_y,marker_14_z,marker_15_x,marker_15_y,marker_15_z,marker_16_x,marker_16_y,marker_16_z,marker_23_x,marker_23_y,marker_23_z,marker_24_x,marker_24_y,marker_24_z,marker_25_x,marker_25_y,marker_25_z,marker_26_x,marker_26_y,marker_26_z,marker_27_x,marker_27_y,marker_27_z,marker_28_x,marker_28_y,marker_28_z
10,TCOA01,Raising_the_power_lateral_Trim,726.0,0.4594375193119049,0.3036232590675354,-0.1678895652294159,0.43985286355018616,0.3721458613872528,0.026447320356965065,0.42633819580078125,0.3749614357948303,-0.2284354865550995,0.4474230408668518,0.45106497406959534,0.17967690527439117,0.4288462996482849,0.47697514295578003,-0.27711349725723267,0.467730849981308,0.452375203371048,0.2714463174343109,0.44643497467041016,0.5755878686904907,-0.3086867332458496,0.4498935639858246,0.5663511157035828,0.08301718533039093,0.4377404749393463,0.5721293687820435,-0.08300580084323883,0.4510916471481323,0.6925533413887024,0.23435169458389282,0.44089698791503906,0.7110031843185425,0.038064684718847275,0.44698503613471985,0.8086467981338501,0.40235787630081177,0.4367194175720215,0.8436759114265442,0.1534680426120758
11,TCOA01,Raising_the_power_lateral_Trim,792.0,0.45944809913635254,0.30376937985420227,-0.16506516933441162,0.4399203658103943,0.3719017803668976,0.028007306158542633,0.4264274537563324,0.37464797496795654,-0.22760386765003204,0.44639429450035095,0.4528259336948395,0.18273630738258362,0.42897284030914307,0.47674840688705444,-0.27073541283607483,0.46635496616363525,0.456366628408432,0.26961198449134827,0.4465356469154358,0.5756673812866211,-0.30385822057724,0.44987913966178894,0.5663150548934937,0.08305191248655319,0.43773353099823,0.572100818157196,-0.08304176479578018,0.4511157274246216,0.6925866007804871,0.22606846690177917,0.44086599349975586,0.7111455798149109,0.024860814213752747,0.4470256268978119,0.8086268901824951,0.3984821140766144,0.436714768409729,0.8442640900611877,0.13510333001613617
12,TCOA01,Raising_the_power_lateral_Trim,858.0,0.45945078134536743,0.3038046956062317,-0.1665329933166504,0.4399498999118805,0.3717309236526489,0.028277477249503136,0.42644426226615906,0.3745735287666321,-0.22606365382671356,0.4483760595321655,0.44879817962646484,0.1820424348115921,0.4290144145488739,0.47634291648864746,-0.2707403004169464,0.46875080466270447,0.43632498383522034,0.2755819261074066,0.44658324122428894,0.5756591558456421,-0.305684357881546,0.4498743414878845,0.5662938952445984,0.0829457938671112,0.4377351999282837,0.5720758438110352,-0.0829382911324501,0.4511494040489197,0.6925914287567139,0.22621096670627594,0.44081228971481323,0.7113437652587891,0.025878993794322014,0.4470163881778717,0.8084807395935059,0.40290597081184387,0.43671369552612305,0.844781756401062,0.13904176652431488
13,TCOA01,Raising_the_power_lateral_Trim,924.0,0.45944106578826904,0.3037952780723572,-0.1744741052389145,0.44018658995628357,0.3716709315776825,0.026185763999819756,0.4264579713344574,0.37455877661705017,-0.22589871287345886,0.4526582360267639,0.4404284954071045,0.18021340668201447,0.4291742146015167,0.4763388931751251,-0.27000489830970764,0.47165119647979736,0.4263696074485779,0.2753816545009613,0.44665446877479553,0.5757246613502502,-0.30659374594688416,0.44986698031425476,0.5662716031074524,0.08255542069673538,0.43770572543144226,0.5720362663269043,-0.08255652338266373,0.45117104053497314,0.6926405429840088,0.22791233658790588,0.44074469804763794,0.7116150259971619,0.028911108151078224,0.4470134675502777,0.8083850741386414,0.40657687187194824,0.4367135465145111,0.8453485369682312,0.14373326301574707
14,TCOA01,Raising_the_power_lateral_Trim,990.0,0.4594589173793793,0.3037761151790619,-0.17370952665805817,0.44036009907722473,0.3715707063674927,0.025272831320762634,0.4265487492084503,0.37455978989601135,-0.22519688308238983,0.45521169900894165,0.4354173243045807,0.17920681834220886,0.4292219281196594,0.47634240984916687,-0.2700987458229065,0.4740388095378876,0.4174221158027649,0.2746090590953827,0.44669389724731445,0.5757802128791809,-0.3075586259365082,0.4498575031757355,0.5663288235664368,0.08240979164838791,0.437690794467926,0.5721303820610046,-0.08241302520036697,0.45119622349739075,0.6929342150688171,0.23063163459300995,0.4406609833240509,0.7121115922927856,0.03243439644575119,0.44701725244522095,0.808360755443573,0.41165271401405334,0.4367128014564514,0.8458526134490967,0.15115411579608917
15,TCOA01,Raising_the_power_lateral_Trim,1056.0,0.4594581723213196,0.30376651883125305,-0.17507702112197876,0.4406959116458893,0.371516615152359,0.024416565895080566,0.42660605907440186,0.37456101179122925,-0.2246391624212265,0.4569810926914215,0.43188828229904175,0.1787286400794983,0.42926567792892456,0.47631028294563293,-0.2707529067993164,0.4754714369773865,0.41021671891212463,0.2749077081680298,0.44676563143730164,0.5758742094039917,-0.31059542298316956,0.4500219523906708,0.5665386915206909,0.08224334567785263,0.4376998841762543,0.5724543333053589,-0.08225004374980927,0.4512089490890503,0.6936211585998535,0.23253509402275085,0.440608412027359,0.7125212550163269,0.036087606102228165,0.4470234811306,0.8083745837211609,0.41516274213790894,0.4367120563983917,0.8460583686828613,0.1578231304883957
16,TCOA01,Raising_the_power_lateral_Trim,1122.0,0.45946204662323,0.30380862951278687,-0.17349746823310852,0.4409519135951996,0.3714523911476135,0.025181705132126808,0.42665135860443115,0.37456223368644714,-0.22435931861400604,0.4590567946434021,0.42597147822380066,0.17834317684173584,0.4292912781238556,0.4761497676372528,-0.27282798290252686,0.4764406979084015,0.3847854435443878,0.27152296900749207,0.4468163251876831,0.575890302658081,-0.3152743875980377,0.4500984847545624,0.5667435526847839,0.08225531876087189,0.43772318959236145,0.5726951360702515,-0.08226420730352402,0.4512433111667633,0.6938729286193848,0.23329155147075653,0.4405757784843445,0.7127274870872498,0.0356176532804966,0.44705817103385925,0.8084312081336975,0.41546761989593506,0.4367113411426544,0.8461099863052368,0.1547744870185852
17,TCOA01,Raising_the_power_lateral_Trim,1188.0,0.45946550369262695,0.3040067255496979,-0.17222578823566437,0.441049724817276,0.37135744094848633,0.025358052924275398,0.42670777440071106,0.37455421686172485,-0.22428636252880096,0.46051913499832153,0.4166349768638611,0.1779075562953949,0.42931437492370605,0.47585150599479675,-0.27365636825561523,0.4796690344810486,0.3568383753299713,0.2693658769130707,0.4468650817871094,0.5758792757987976,-0.316934734582901,0.45017555356025696,0.5668279528617859,0.08228250592947006,0.43779346346855164,0.5727655291557312,-0.08229054510593414,0.4512874484062195,0.693996250629425,0.23411837220191956,0.4405421018600464,0.712820827960968,0.035562656819820404,0.447071373462677,0.8084800839424133,0.4160167872905731,0.43670397996902466,0.8462331891059875,0.14895489811897278
18,TCOA01,Raising_the_power_lateral_Trim,1254.0,0.4594556391239166,0.304502010345459,-0.1727190911769867,0.44138720631599426,0.37132659554481506,0.02535383030772209,0.42672207951545715,0.3745400905609131,-0.22287617623806,0.46257275342941284,0.4054059088230133,0.17445729672908783,0.42935386300086975,0.4755176305770874,-0.27358126640319824,0.48449599742889404,0.3301997184753418,0.26274827122688293,0.44710931181907654,0.5758777856826782,-0.31720805168151855,0.45025691390037537,0.5668184161186218,0.08230604976415634,0.4377976059913635,0.5727648138999939,-0.08231347054243088,0.4514131247997284,0.6940081119537354,0.23404277861118317,0.44053733348846436,0.7128040194511414,0.03148401156067848,0.4470708668231964,0.8084961175918579,0.4145665466785431,0.43669524788856506,0.8462816476821899,0.13941653072834015
19,TCOA01,Raising_the_power_lateral_Trim,1320.0,0.4594300091266632,0.3049880266189575,-0.17409341037273407,0.441453754901886,0.371276319026947,0.023318495601415634,0.4267376959323883,0.37461328506469727,-0.22289389371871948,0.46294480562210083,0.40417224168777466,0.17073345184326172,0.4295312762260437,0.4755707383155823,-0.2735140323638916,0.4855799973011017,0.32725515961647034,0.2594222128391266,0.447282075881958,0.5762701630592346,-0.31683382391929626,0.45025932788848877,0.5667229294776917,0.0823262631893158,0.4378208816051483,0.5727732181549072,-0.08233322203159332,0.45146602392196655,0.694009006023407,0.2353871464729309,0.44053778052330017,0.7127928733825684,0.030482454225420952,0.44708535075187683,0.8085077404975891,0.4157874584197998,0.4366934299468994,0.8462697863578796,0.13703835010528564
20,TCOA01,Raising_the_power_lateral_Trim,1386.0,0.4594423472881317,0.30506524443626404,-0.17522147297859192,0.44139814376831055,0.37105435132980347,0.021944867447018623,0.42672601342201233,0.374613881111145,-0.224862203001976,0.46155786514282227,0.4082280695438385,0.16736260056495667,0.4299614131450653,0.47554081678390503,-0.27346155047416687,0.48488786816596985,0.3334890902042389,0.2528299391269684,0.44811686873435974,0.5762239098548889,-0.3115849196910858,0.45024237036705017,0.5669403076171875,0.082368403673172,0.4378621578216553,0.5731233954429626,-0.082375168800354,0.45147058367729187,0.6941906213760376,0.2399030327796936,0.44054874777793884,0.7127864360809326,0.030483277514576912,0.44711166620254517,0.8085214495658875,0.42380833625793457,0.43669235706329346,0.8462552428245544,0.13734197616577148
21,TCOA01,Raising_the_power_lateral_Trim,1452.0,0.45944294333457947,0.30520617961883545,-0.17326650023460388,0.4414011836051941,0.37085774540901184,0.02210276760160923,0.4267086684703827,0.37462639808654785,-0.223440483212471,0.462814599275589,0.4071464538574219,0.1683414876461029,0.4304162263870239,0.4752599895000458,-0.27027061581611633,0.48531007766723633,0.33285418152809143,0.254281610250473,0.4501456618309021,0.5745027661323547,-0.3065182864665985,0.45023953914642334,0.567141056060791,0.08238615840673447,0.4379214644432068,0.5733970403671265,-0.0823921337723732,0.4514870345592499,0.6941952705383301,0.23925594985485077,0.4405926764011383,0.7127383351325989,0.027723882347345352,0.4471578896045685,0.8085529804229736,0.42106297612190247,0.43668800592422485,0.8462537527084351,0.13344387710094452
22,TCOA01,Raising_the_power_lateral_Trim,1518.0,0.4594491720199585,0.3052402436733246,-0.17294184863567352,0.44149941205978394,0.37085506319999695,0.023805692791938782,0.42670562863349915,0.3746854364871979,-0.22280073165893555,0.461702436208725,0.40934205055236816,0.16553612053394318,0.4310784637928009,0.4747973382472992,-0.26821449398994446,0.48450949788093567,0.3446212708950043,0.23583829402923584,0.45398980379104614,0.5702913403511047,-0.3014897108078003,0.4501228928565979,0.5674075484275818,0.08266406506299973,0.4379521310329437,0.5734221339225769,-0.08267418295145035,0.45156991481781006,0.6940709948539734,0.23871669173240662,0.4406384527683258,0.7126417756080627,0.02205118164420128,0.4471983015537262,0.8085524439811707,0.4176000654697418,0.4366811513900757,0.8462554812431335,0.12873980402946472
23,TCOA01,Raising_the_power_lateral_Trim,1584.0,0.45951882004737854,0.30524054169654846,-0.1571129411458969,0.44167113304138184,0.3708969056606293,0.03514379635453224,0.42666006088256836,0.3747134804725647,-0.22265826165676117,0.4532194137573242,0.4610092341899872,0.11086753010749817,0.4314359128475189,0.47423282265663147,-0.2765132188796997,0.4697078466415405,0.5388243794441223,0.07667692750692368,0.4570524990558624,0.5654255151748657,-0.31476280093193054,0.45011618733406067,0.5674920082092285,0.08423054218292236,0.43795615434646606,0.5734334588050842,-0.0842641144990921,0.45164093375205994,0.6937751770019531,0.23015664517879486,0.440732479095459,0.7123729586601257,-0.003204637672752142,0.4472232162952423,0.8084931373596191,0.39314207434654236,0.4366784989833832,0.8462546467781067,0.09293366223573685
24,TCOA01,Raising_the_power_lateral_Trim,1650.0,0.4596027433872223,0.30538520216941833,-0.15325236320495605,0.44175365567207336,0.37107256054878235,0.040239594876766205,0.426653116941452,0.37469935417175293,-0.22389265894889832,0.4514300525188446,0.46924716234207153,0.11187683790922165,0.43205392360687256,0.4741559326648712,-0.2832503318786621,0.4693567156791687,0.5457382202148438,0.07663875073194504,0.4602178931236267,0.5607204437255859,-0.323055624961853,0.45044833421707153,0.5675673484802246,0.08640860766172409,0.43825265765190125,0.5734348893165588,-0.08644474297761917,0.4516942501068115,0.693770706653595,0.2305496484041214,0.4409645199775696,0.7120845317840576,-0.009507400915026665,0.4472436010837555,0.8084802031517029,0.3964545726776123,0.4366823434829712,0.8462623953819275,0.09109658002853394
25,TCOA01,Raising_the_power_lateral_Trim,1716.0,0.45978665351867676,0.30531373620033264,-0.15215365588665009,0.44199681282043457,0.37150484323501587,0.042875632643699646,0.42665547132492065,0.37470346689224243,-0.22504408657550812,0.4518887996673584,0.4716879725456238,0.1132482960820198,0.43284955620765686,0.4741586446762085,-0.2866290509700775,0.4704582989215851,0.546033501625061,0.0755244791507721,0.46156400442123413,0.5585873126983643,-0.3279048502445221,0.4504459798336029,0.5680383443832397,0.08781260251998901,0.4382517635822296,0.5736994743347168,-0.08784405142068863,0.45186907052993774,0.6937861442565918,0.23083634674549103,0.4411424994468689,0.7118306159973145,-0.0074234274215996265,0.4472576379776001,0.808490514755249,0.399503231048584,0.43668922781944275,0.8462580442428589,0.09579183906316757
26,TCOA01,Raising_the_power_lateral_Trim,1782.0,0.45984047651290894,0.3053024113178253,-0.15161511301994324,0.44258803129196167,0.37252768874168396,0.04488585144281387,0.4266560673713684,0.3750104606151581,-0.2249079793691635,0.45212045311927795,0.4702579975128174,0.11311285197734833,0.4337722361087799,0.4741014540195465,-0.2848433554172516,0.47277548909187317,0.542665421962738,0.07120970636606216,0.4648057818412781,0.5558224320411682,-0.3252715766429901,0.4514491558074951,0.5678361058235168,0.08825241029262543,0.43828457593917847,0.5735498070716858,-0.0882774144411087,0.4521656036376953,0.6937519907951355,0.22893071174621582,0.4414016604423523,0.711296021938324,-0.01587020605802536,0.447321355342865,0.8086161613464355,0.3955397605895996,0.4367029666900635,0.8462545275688171,0.08481822907924652
27,TCOA01,Raising_the_power_lateral_Trim,1848.0,0.4598385691642761,0.3052344024181366,-0.15410926938056946,0.4436255991458893,0.373922735452652,0.04262403026223183,0.4266458749771118,0.3756347894668579,-0.22767986357212067,0.4542587697505951,0.46885958313941956,0.10870398581027985,0.4354075491428375,0.4741158187389374,-0.2833109200000763,0.4789816439151764,0.5404007434844971,0.061718158423900604,0.4689055383205414,0.5495288968086243,-0.3148915767669678,0.4515754282474518,0.5672667622566223,0.0887887105345726,0.4383017122745514,0.5727807283401489,-0.08880385756492615,0.4524403512477875,0.692698061466217,0.22867119312286377,0.44220206141471863,0.7102068066596985,-0.024935534223914146,0.4473237693309784,0.8086153864860535,0.3944200873374939,0.43672463297843933,0.846295177936554,0.07397116720676422
28,TCOA01,Raising_the_power_lateral_Trim,1914.0,0.45982393622398376,0.3052290976047516,-0.15524077415466309,0.44413116574287415,0.37513917684555054,0.04112168028950691,0.4266047775745392,0.37733224034309387,-0.22993645071983337,0.45726802945137024,0.4693753123283386,0.10875365138053894,0.4376428425312042,0.4741959273815155,-0.28251099586486816,0.484878271818161,0.5347774028778076,0.06398357450962067,0.47340577840805054,0.5467416644096375,-0.31344857811927795,0.45155227184295654,0.5668082237243652,0.08877945691347122,0.43819645047187805,0.5724793076515198,-0.08878915011882782,0.4529705345630646,0.6920827031135559,0.225260391831398,0.4428199827671051,0.7098004817962646,-0.02474457211792469,0.4473532736301422,0.8086826205253601,0.38974663615226746,0.436737596988678,0.8463686108589172,0.07455597072839737
29,TCOA01,Raising_the_power_lateral_Trim,1980.0,0.4597056210041046,0.30505993962287903,-0.16035720705986023,0.44449371099472046,0.37516871094703674,0.038444094359874725,0.42660996317863464,0.37839630246162415,-0.23189829289913177,0.4629814326763153,0.4665258824825287,0.10463754087686539,0.4403713643550873,0.4741981029510498,-0.2820165157318115,0.49062928557395935,0.533791184425354,0.05857279151678085,0.4788818359375,0.5455291867256165,-0.311783105134964,0.45094120502471924,0.5662470459938049,0.0886194184422493,0.43802371621131897,0.5720487833023071,-0.08862799406051636,0.4535251259803772,0.690737247467041,0.22298704087734222,0.4433538019657135,0.7092428207397461,-0.026491617783904076,0.44745030999183655,0.8086193203926086,0.3861621618270874,0.4367440342903137,0.8465021848678589,0.06896677613258362
30,TCOA01,Raising_the_power_lateral_Trim,2046.0,0.45951661467552185,0.30502942204475403,-0.1589958518743515,0.4446218013763428,0.37513118982315063,0.04142952337861061,0.4265667498111725,0.37909135222435,-0.23093728721141815,0.46487146615982056,0.46515363454818726,0.11164946854114532,0.4419112205505371,0.47432026267051697,-0.28097161650657654,0.4930305778980255,0.5218462944030762,0.06701759994029999,0.4836123287677765,0.5373808145523071,-0.3096016049385071,0.44993841648101807,0.5653083920478821,0.08891911804676056,0.4375120997428894,0.5708966851234436,-0.08892431110143661,0.45367759466171265,0.6894071698188782,0.21639585494995117,0.44357365369796753,0.7087518572807312,-0.03545250743627548,0.44751620292663574,0.8085507750511169,0.3760126829147339,0.43677276372909546,0.8466237783432007,0.0508401058614254
31,TCOA01,Raising_the_power_lateral_Trim,2112.0,0.4593733251094818,0.3050236701965332,-0.1487802118062973,0.44480571150779724,0.37513890862464905,0.053451649844646454,0.4259972870349884,0.37902358174324036,-0.22393186390399933,0.4655640721321106,0.46300116181373596,0.11646667867898941,0.4432908892631531,0.4736657440662384,-0.27485302090644836,0.49587222933769226,0.51697838306427,0.07357700914144516,0.48565882444381714,0.5318989753723145,-0.30622929334640503,0.4493944048881531,0.5639379024505615,0.0893518477678299,0.43678194284439087,0.5690252780914307,-0.08935686945915222,0.45398151874542236,0.6883885264396667,0.20845158398151398,0.4438195824623108,0.707894504070282,-0.041273217648267746,0.4475540518760681,0.8085618615150452,0.36380594968795776,0.43681180477142334,0.8468074798583984,0.03770237788558006
32,TCOA01,Raising_the_power_lateral_Trim,2178.0,0.4592317044734955,0.3051132261753082,-0.14552709460258484,0.4452667832374573,0.37509143352508545,0.05478841811418533,0.42564958333969116,0.37837982177734375,-0.21888907253742218,0.46862462162971497,0.45867830514907837,0.11855926364660263,0.44489502906799316,0.4706520736217499,-0.26946744322776794,0.5004764199256897,0.5134393572807312,0.07373958081007004,0.48807334899902344,0.5289413332939148,-0.302369624376297,0.4488951861858368,0.5618866682052612,0.08938218653202057,0.4362420439720154,0.5669577717781067,-0.0893864631652832,0.45448535680770874,0.686646044254303,0.20106759667396545,0.4442109763622284,0.7064802050590515,-0.04849326238036156,0.44762057065963745,0.8086442351341248,0.35106950998306274,0.4369378983974457,0.8469076752662659,0.023007279261946678
33,TCOA01,Raising_the_power_lateral_Trim,2244.0,0.4591344892978668,0.30511319637298584,-0.1452508270740509,0.4459620416164398,0.37506479024887085,0.05420426279306412,0.42525774240493774,0.3783435821533203,-0.2181934416294098,0.47232967615127563,0.45188483595848083,0.11953625082969666,0.44794735312461853,0.47011706233024597,-0.26901131868362427,0.5046020746231079,0.5114238262176514,0.07008841633796692,0.4955827593803406,0.5250433087348938,-0.30305296182632446,0.4488155245780945,0.5617982745170593,0.08931338042020798,0.4360342025756836,0.5668790936470032,-0.08931732922792435,0.45460930466651917,0.6866152882575989,0.20442333817481995,0.4446786344051361,0.7059982419013977,-0.04876848682761192,0.4476298689842224,0.8089112639427185,0.3561164438724518,0.43703582882881165,0.8469079732894897,0.027949564158916473
34,TCOA01,Raising_the_power_lateral_Trim,2310.0,0.45873358845710754,0.3053986728191376,-0.1355627328157425,0.44674116373062134,0.37519076466560364,0.0643605962395668,0.4246377944946289,0.3783142566680908,-0.20997196435928345,0.4754095673561096,0.4465636610984802,0.13028544187545776,0.4502001404762268,0.46850118041038513,-0.26353946328163147,0.5079123973846436,0.5069066882133484,0.07760398089885712,0.4994168281555176,0.5192103385925293,-0.3023173213005066,0.4487491250038147,0.5616492629051208,0.08931414037942886,0.43553879857063293,0.5667052268981934,-0.08931584656238556,0.4546450078487396,0.6867371797561646,0.1979704201221466,0.4451233744621277,0.7057582139968872,-0.058132998645305634,0.4476490616798401,0.8091498017311096,0.34360015392303467,0.4371330738067627,0.8468899130821228,0.011183701455593109
